"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.881,0.88073635,0.08806994,0.031193607,53029114,"humanite_fr",1613475880499560449,"#chasse Justice Le tribunal correctionnel de Cahors doit rendre ce matin son verdict concernant la mort du jeune homme de 25 ans, abattu dans son jardin par un chasseur inexpérimenté. Une affaire devenue emblématique. #MorganKeane 
https://t.co/BCaoga4oti","2023-01-12 11:00:01",22,9,1,12,0
"Negative",0.883,0.8829691,0.0629808,0.05405015,53029114,"humanite_fr",1613460912391823360,"Congrès @partisocialiste Plus de 41 000 militants sont appelés, ce jeudi, à choisir leur chef. Bien que favori, @faureolivier se trouve menacé par les candidatures de @NicolasMayerNMR et @HeleneGeoffroy  La #Nupes est au cœur des débats. 
https://t.co/kni4R7wsv5","2023-01-12 10:00:32",10,3,1,6,0
"Negative",0.869,0.8686574,0.07782665,0.053516045,53029114,"humanite_fr",1613445803120508929,"#LaPoste Le tribunal de Paris statue ce jeudi sur les soupçons de travail dissimulé chez les coursiers de Stuart. Mais la filiale du groupe public aurait aussi fait appel aux services de dizaines  livreurs pendant des années, sans statut ni contrat. https://t.co/us2b7saKrv","2023-01-12 09:00:30",44,23,1,18,2
"Neutral",0.68,0.016557317,0.67978287,0.3036599,53029114,"humanite_fr",1613430702363508738,"Le nouveau numéro de l’Humanité Magazine est à retrouver chez les marchands de journaux ou sur notre kiosque numérique : https://t.co/Ikt8qqGwJy
Vous pouvez également y accéder via notre application ( Iphone https://t.co/23hO2YlJSl et Android https://t.co/AzRCWAjIRD ) https://t.co/ZVpIOeBF0r","2023-01-12 08:00:30",80,28,8,42,2
"Positive",0.542,0.17896342,0.2794726,0.541564,53029114,"humanite_fr",1613267496659722255,"#football Le comité exécutif exceptionnel #FFF, réuni ce mercredi 11 janvier, a livré son verdict concernant #NoelLeGraet  Il est mis en retrait. Le vice-président délégué Philippe Diallo va assurer l’intérim. https://t.co/A2klc9Liyk","2023-01-11 21:11:58",9,3,0,6,0
"Neutral",0.736,0.027643409,0.7363738,0.23598276,53029114,"humanite_fr",1613264611079331840,"Fabien Gay (directeur de l'Humanité - sénateur) et les équipes de l'Humanité vous invitent à la soirée de présentation des vœux le jeudi 19 janvier à 19h au siège du journal 
La réservation est obligatoire à l'adresse mail suivante: contact@humanite.fr
https://t.co/l5T57SyD44 https://t.co/7qCz9uZHbA","2023-01-11 21:00:30",9,4,0,5,0
"Neutral",0.807,0.017951893,0.8070588,0.17498931,53029114,"humanite_fr",1613239884877074432,"L' Humanité du jeudi 12 janvier 2023 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD #ReformeDesRetraites https://t.co/Ll3wn1q1QV","2023-01-11 19:22:15",23,12,0,11,0
"Negative",0.719,0.71946186,0.15092856,0.12960961,53029114,"humanite_fr",1613234283233116160,"#Allemagne L’État fédéral et le Land de Rhénanie-du-Nord-Westphalie appuient l’énergéticien RWE dans la destruction du village, dernier obstacle à l’extraction du lignite à ciel ouvert. Un ordre d’évacuation a commencé à être mis en oeuvre . #Climat https://t.co/DJ6pgKOvYJ","2023-01-11 19:00:00",11,7,0,2,2
"Neutral",0.463,0.08393726,0.46250603,0.45355672,53029114,"humanite_fr",1613219197500198951,"#Retraites Un livre vert de la Commission de Bruxelles examine l’hypothèse d’une retraite à 72 ans en Lituanie. Les réformes font l’objet de tractations entre les États et #UE https://t.co/DkYgfuDsWN","2023-01-11 18:00:03",28,14,2,7,5
"Positive",0.672,0.07580076,0.25233704,0.6718622,53029114,"humanite_fr",1613211761657667584,"#ReformeDesRetraites Carton plein pour le premier meeting de la gauche à Paris. Toute la gauche était rassemblée, hier, pour se lancer dans la bataille des #Retraites
#NUPES #retraites #PCF #LFI #PS #EELV https://t.co/k9x8sTtsIZ","2023-01-11 17:30:30",72,20,5,47,0
"Positive",0.9,0.0298753,0.070093565,0.90003115,53029114,"humanite_fr",1613204087117340677,"#Football Fort du soutien de son comité exécutif, #NoelLeGraet  le président #FFF compte bien continuer à exercer ses fonctions, malgré les scandales. Rencontre avec Éric Thomas, représentant du foot amateur. 
https://t.co/TeLEEu3yuS","2023-01-11 17:00:00",9,7,1,1,0
"Negative",0.906,0.90648526,0.07229295,0.021221919,53029114,"humanite_fr",1613188995206336513,"#AdrienQuatennens Le député  du Nord, toujours suspendu du groupe #LFI suite à sa condamnation pour violences conjugales, est apparu en Commission des affaires étrangères ce mercredi 11 janvier. https://t.co/yb5gN0RBxI","2023-01-11 16:00:02",7,3,1,2,1
"Negative",0.879,0.8787408,0.06996977,0.051289473,53029114,"humanite_fr",1613174016503676929,"Deux mois après l’annonce de la fermeture du site de Schiltigheim, en Alsace, les salariés espèrent faire pression avant la reprise des négociations, jeudi. Cette troisième réunion risque d’être tendue. #Heineke, #Brasserie #biere 
https://t.co/Zj17DDRMlS","2023-01-11 15:00:31",9,5,0,4,0
"Negative",0.858,0.858232,0.08326587,0.05850209,53029114,"humanite_fr",1613158911644778497,"Crise #energie L’association de consommateurs @clcvorg vient d’interpeller #Macron en lui demandant de repousser de 2 ans la fin de ces tarifs, prévue en juin. Elle fait valoir le « caractère protecteur » du dispositif. https://t.co/heLypzUHLo","2023-01-11 14:00:30",23,11,0,12,0
"Negative",0.63,0.6301486,0.23167226,0.13817914,53029114,"humanite_fr",1613143690159001602,"L'œil de Pascal Gros 
#DessinDePresse #chasseurs  #Chasse 
https://t.co/IwGnqsRbm1 https://t.co/Ygh24NutV4","2023-01-11 13:00:01",42,14,0,28,0
"Positive",0.681,0.13694784,0.18201698,0.68103516,53029114,"humanite_fr",1613128714245619712,"#RoyaumeUni Depuis cet automne, les mouvements sociaux s’invitent dans le quotidien des habitants outre-Manche. Face au recul généralisé du niveau de vie, une large part de la population se montre solidaire. https://t.co/sNsk3wTrWr","2023-01-11 12:00:30",24,12,0,11,1
"Neutral",0.532,0.1923203,0.5321326,0.27554712,53029114,"humanite_fr",1613113623156588544,"#ReformesDesRetraites Les 8 principales organisations syndicales #CFDT #CGT #FO #CFECGC #CFTC #UNSA #FSU #Solidaires) ont annoncé mardi soir, à l’issue d’une réunion à Paris, une journée de mobilisation contre le projet gouvernemental jeudi 19/01. https://t.co/nRqwFjlAaH https://t.co/BsItYFLcoR","2023-01-11 11:00:32",130,44,6,78,2
"Negative",0.883,0.88255244,0.077974424,0.039473206,53029114,"humanite_fr",1613098400454434817,"Le festival #LesDéferlantes avait prévu de déménager à Perpignan, dirigée par #LouisAliot, plutôt qu’à Céret. #Indochine et #LouiseAttaque ayant menacé d'annuler leur venue, le festival rétropédale.  
https://t.co/JXs9rPbMLE","2023-01-11 10:00:03",49,16,4,28,1
"Positive",0.381,0.2565207,0.36229298,0.38118628,53029114,"humanite_fr",1613097529582780416,"#greve19janvier Les 8 principales organisations syndicales ont annoncé hier soir, à l’issue d’une réunion à Paris, une journée de mobilisation contre le projet gouvernemental jeudi 19 janvier. 
#ReformesDesRetraites https://t.co/cZ2ez5HBOU","2023-01-11 09:56:35",55,22,1,29,3
"Negative",0.643,0.6432869,0.25398082,0.10273229,53029114,"humanite_fr",1613083420254502913,"Le 6 janvier, le conseil de prud’hommes de Bobigny n’a tranché ni la question de la discrimination à l’embauche ni celle des conditions d’exercice des femmes travaillant sur le spectacle #MissFrance https://t.co/tp92bFKRd2 https://t.co/GMgKjLh4Eu","2023-01-11 09:00:31",13,5,0,8,0
"Positive",0.56,0.10939805,0.3301743,0.5604276,53029114,"humanite_fr",1613068315999494145,"Hier soir, #ElisabethBorne a enfin abattu ses cartes: si le projet de loi #ReformeDesRetraites est adopté, l’âge légal de départ sera relevé de 3 mois par an dès septembre 2023, pour atteindre 64 ans en 2030 (contre 62 ans aujourd’hui). 
https://t.co/lYFd4lxsOJ","2023-01-11 08:00:30",48,17,5,26,0
"Positive",0.895,0.026540909,0.07858103,0.89487803,53029114,"humanite_fr",1612904690001256452,"#Medef salue dans un communiqué les « décisions pragmatiques et responsables »... Le président du groupe #LR à l'Assemblée nationale, Olivier Marleix, a assuré que la droite est « satisfaite d'avoir été entendue » #ReformesDesRetraites https://t.co/nRqwFjlAaH","2023-01-10 21:10:19",41,17,9,13,2
"Neutral",0.783,0.01430835,0.78294504,0.20274664,53029114,"humanite_fr",1612901641761456129,"L' Humanité du mercredi 11 janvier 2023 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/1i3AHFNbTs… tablettes et smartphones avec nos applis IOS https://t.co/23hO2YlJSl et Android https://t.co/AzRCWAjIRD #Macron #Retraites https://t.co/v7IaAnwu3m","2023-01-10 20:58:12",53,21,0,31,1
"Negative",0.379,0.3793852,0.2731427,0.3474721,53029114,"humanite_fr",1612871897129095169,"#Climat Dès janvier, la spéculation sur les énergies fossiles continue et montre la forte dépendance des économies.  Parallèlement, le recours à des énergies renouvelables comme #huiledepalme favorise le réchauffement climatique via #deforestation. https://t.co/mTjac2rm8O https://t.co/thOsNKVzao","2023-01-10 19:00:00",10,6,0,4,0
"Negative",0.883,0.8834542,0.061840367,0.05470545,53029114,"humanite_fr",1612869737431633932,"Jean-Luc Mélenchon #LFI a dénoncé mardi une « grave régression sociale » dans la foulée de la présentation de #ReformeDesRetraites par la Première ministre #ElisabethBorne 
https://t.co/mvayVHcUQ9","2023-01-10 18:51:25",17,11,0,6,0
"Negative",0.449,0.44942898,0.22667743,0.3238936,53029114,"humanite_fr",1612869386087317510,"#ReformeDesRetraites @Fabien_Roussel fustige ""une réforme de combat contre le monde du travail""
Il a dénoncé dans la foulée des annonces #ElisabethBorne un ""projet brutal de recul de l'âge de départ en retraite"". 
""Tous ensemble pour la mettre en echec !"" https://t.co/mvayVHcUQ9","2023-01-10 18:50:01",22,12,0,10,0
"Positive",0.448,0.15670696,0.39575556,0.44753745,53029114,"humanite_fr",1612865566586408976,"#Retraites L’âge légal de départ est repoussé progressivement pour atteindre 64 ans en 2030, contre 62 ans aujourd’hui.
#ReformeDesRetraites acte la fin de « la plupart des régimes spéciaux de retraite existants ». https://t.co/0UOdusAv0v","2023-01-10 18:34:51",24,12,4,7,1
"Positive",0.398,0.34930906,0.25286296,0.39782795,53029114,"humanite_fr",1612864884961677317,"Alors que #ElisabethBorne annonce le très contesté projet de #ReformeDesRetraites  son examen imminent à l’Assemblée sera restreint. Elle a confirmé le recours à un #PLFSS rectificatif, ce qui limitera le temps de débats parlementaires
https://t.co/KsxyYTiEVz","2023-01-10 18:32:08",28,12,1,13,2
"Negative",0.487,0.4870543,0.27277124,0.2401745,53029114,"humanite_fr",1612858409103286272,"#ReformeDesRetraites La fin des régimes spéciaux actée!
La réforme des retraites « actera l'extinction des principaux régimes spéciaux », a indiqué le gouvernement dans un dossier de presse diffusé quelques minutes avant les annonces de la 1ère ministre. https://t.co/cxcTvWRTUD","2023-01-10 18:06:24",19,9,1,7,2
"Positive",0.831,0.049004093,0.12047189,0.830524,53029114,"humanite_fr",1612857704862580736,"🔴 Olivier Dussopt se félicite de la ""concertation""
Olivier Dussopt ministre du Travail, du Plein emploi et de l'Insertion se félicite de la « concertation » engagé et se félicite des « convergences ». https://t.co/cxcTvWRm55","2023-01-10 18:03:36",3,3,0,0,0
"Negative",0.438,0.43788671,0.38039172,0.18172152,53029114,"humanite_fr",1612856924692779030,"Un nouveau pas important vient d’être fait contre le non-paiement. Depuis le 01/01 ce sont toutes les pensions dont le montant est officialisé qui sont concernées par l'Aripa, que le couple ait été marié ou non, ou quelles que soient les modalités #divorce
https://t.co/xaga1NeUFE","2023-01-10 18:00:30",3,3,0,0,0
"Negative",0.417,0.4170675,0.23010948,0.352823,53029114,"humanite_fr",1612845752291663873,"Avant d’aborder la #ReformeDesRetraites sur laquelle ils tenteront de se présenter comme des opposants au libéralisme, les députés #RN porteront, ce jeudi, une proposition de loi pour « augmenter les salaires », basée sur les exonérations de cotisations. https://t.co/kWRXinag71","2023-01-10 17:16:07",15,7,2,6,0
"Negative",0.696,0.69638985,0.23395771,0.06965238,53029114,"humanite_fr",1612841832437764096,"#Brésil Les relations entre les clans trumpiste et bolsonariste, incarnées par l’ancien conseiller Steve Bannon et Eduardo #Bolsonaro, le fils de l’ex-président, sont-elles allées jusqu’à une aide dans la préparation de l’assaut à Brasilia ? #Trump https://t.co/2bd9ppT8eT","2023-01-10 17:00:32",24,15,0,9,0
"Negative",0.948,0.9478545,0.02845872,0.023686692,53029114,"humanite_fr",1612826723489284098,"Comme tous les artisans, ce boulanger de Saint-Denis prend de plein fouet l’explosion des prix de l’électricité. Malgré l’amour du métier, malgré aussi les aides annoncées, il craint de devoir fermer boutique. #inflation #energie https://t.co/pOFs615imn","2023-01-10 16:00:30",10,5,0,5,0
"Negative",0.948,0.94788533,0.03284585,0.019268788,53029114,"humanite_fr",1612811627149025280,"Plan #chasse : l’exécutif rate sa cible. Pas de journée sans chasse, des mesures sans ambition ni moyens: les annonces du gouvernement manquent leur coup. https://t.co/qbYvrsV3Q3","2023-01-10 15:00:31",15,9,1,4,1
"Positive",0.573,0.07926486,0.34813866,0.5725965,53029114,"humanite_fr",1612794549197312004,"#Retraites #Borne pourrait annoncer le relèvement de l'âge légal à 64 ans à partir de l'automne. Cette mesure serait couplée à une accélération de l'allongement de la durée de cotisation, qui passerait à 43 ans avant 2035 fixé par la réforme Touraine 
https://t.co/94x0hnLVMH https://t.co/GwsOsR1pvr","2023-01-10 13:52:39",36,13,6,16,1
"Negative",0.892,0.8917115,0.0721769,0.036111645,53029114,"humanite_fr",1612781430542684163,"L'œil de Babouse 
#DessinDePresse #energie  #précarité https://t.co/xwpfYDxjXu https://t.co/y3NXAlNxEg","2023-01-10 13:00:31",26,9,0,17,0
"Neutral",0.361,0.30049384,0.36129287,0.3382133,53029114,"humanite_fr",1612766576800849920,"🔴 En direct. Quelle #ReformeRetraites ? 
#ElisabethBorne dévoile en fin d'après-midi la réforme  #retraites voulue par #Macron.
Retrouvez en temps réel les mesures envisagées, leurs conséquences, ainsi que les 1ères réactions politiques et syndicales.
https://t.co/94x0hnLVMH","2023-01-10 12:01:30",13,8,1,4,0
"Positive",0.576,0.28454608,0.13896416,0.57648975,53029114,"humanite_fr",1612766313092624385,"Les retraités ont la méchante impression d’être un pion sur l’échiquier du gouvernement. À en croire #Macron, ce serait pour assurer aux retraités des pensions dignes et pour garantir la pérennité du système de retraite qu’il faudrait le réformer d’urgence https://t.co/5LMHSyCACr https://t.co/B3LfYKfK32","2023-01-10 12:00:27",29,12,2,15,0
"Negative",0.939,0.93935305,0.035551775,0.025095154,53029114,"humanite_fr",1612751104932040704,"#Retraites #ElisabethBorne doit présenter le projet controversé, ce 10 janvier. L’exécutif et ses alliés ont déjà rodé leurs arguments, frappant «  d’irresponsabilité » et de «  dogmatisme » toute opposition à leur réforme ou toute proposition alternative. https://t.co/QfQ2uNHv6K","2023-01-10 11:00:01",11,8,0,2,1
"Negative",0.94,0.9401234,0.037228156,0.022648506,53029114,"humanite_fr",1612736126485250051,"Les bouleversements #climat perturbent l’activité économique des stations #ski, comme la station de Gréolières-les-Neiges, touchant directement la vie des habitants, des commerçants et des saisonniers dans l’attente d’aides des collectivités et de l’État. https://t.co/3Fca4abyqF","2023-01-10 10:00:30",10,6,1,2,1
"Positive",0.634,0.05682712,0.30927014,0.63390267,53029114,"humanite_fr",1612721031810060288,"#ConsumerElectronicsShow Le grand salon de l’électronique a fait la part belle aux objets connectés, dans la cuvette des toilettes, au creux du lit ou nichés dans chaque coin de la salle de bains. https://t.co/gEq9tDLDAj","2023-01-10 09:00:31",4,3,0,1,0
"Negative",0.861,0.8612152,0.07593461,0.062850244,53029114,"humanite_fr",1612705805744181249,"#Bresil À Brasilia, le visage d’un pays déchiré
Une semaine après l’investiture du président #Lula  l’invasion des lieux de pouvoir illustre à quel point le pays reste polarisé. L’exécutif prend la mesure du défi. #Bolsonaro 
https://t.co/otm5RkbTGG","2023-01-10 08:00:01",13,7,0,6,0
"Positive",0.717,0.054763906,0.22797053,0.7172656,53029114,"humanite_fr",1612690701854056449,"Les communistes auront bien à trancher, fin janvier, entre 2 textes après la validation ce week-end d’une proposition alternative à la « base commune », adoptée en décembre par le CN du #PCF. Près de 170 jeunes militants ont aussi publié leur contribution. https://t.co/XDs6Fc9wux","2023-01-10 07:00:00",100,30,2,53,15
"Negative",0.875,0.87530684,0.062561974,0.062131234,53029114,"humanite_fr",1612509508051390464,"#BigPharma Les tensions d’approvisionnement   #medicaments qui se multiplient sont le symptôme d’un modèle économique à bout de souffle. Selon le ministre, ça ira mieux « dans 6 mois ». Sauf que cette situation met en exergue les défaillances d’un système. https://t.co/clj1O1TD8s","2023-01-09 19:00:00",23,8,1,13,1
"Negative",0.833,0.83255506,0.09749687,0.06994809,53029114,"humanite_fr",1612506474202161178,"#Bresil Des centaines de partisans de l'ex-président d'extrême droite, #Bolsonaro, ont lancé des assauts quasi simultanés contre des symboles de la démocratie brésilienne, ce dimanche 8 janvier, avant d’être maitrisés par les forces de l’ordre. https://t.co/eopby766eI https://t.co/ZkulJwWSwQ","2023-01-09 18:47:57",24,9,2,12,1
"Positive",0.888,0.027479725,0.08414786,0.8883725,53029114,"humanite_fr",1612494410394046464,"#hopital Plutôt que de promettre des financements immédiats pour sauver le système #santé à l’agonie, #Macron s’est contenté d’annoncer des réorganisations de l’offre de soins et s’est fixé des objectifs à moyen et long terme. 
https://t.co/RsX6nEaNVu","2023-01-09 18:00:00",11,6,0,4,1
"Positive",0.613,0.2245171,0.16229612,0.6131868,53029114,"humanite_fr",1612479317061107713,"Depuis le 1er janvier, la municipalité #Paris a récupéré de l’Etat le pouvoir de sanctionner les propriétaires qui ne respectent pas la loi sur l’encadrement des loyers. Un outils de plus pour soutenir le pouvoir d’achat des locataires. https://t.co/DcHHaDPn9Y","2023-01-09 17:00:02",55,16,1,37,1
"Negative",0.756,0.7564129,0.142265,0.10132206,53029114,"humanite_fr",1612471885765251074,"Invité sur RMC, dimanche , le président #FFF a tenu des propos polémiques à l’égard de #Zidane. Plus tard dans la soirée, plusieurs personnalités dont #Mbappe ont réagi en fustigeant le patron du #football français. Il a depuis présenté ses excuses. https://t.co/R6z3xmjPCW","2023-01-09 16:30:30",11,4,1,5,1
"Negative",0.682,0.6815498,0.19029178,0.1281585,53029114,"humanite_fr",1612464215897276419,"#Kurdes @Fabien_Roussel vient o de s’adresser à #Macron. À l’occasion des 10 ans de l’assassinat des 3 militantes kurdes à Paris, il rappelle que « les commanditaires ne sont toujours pas identifiés. Il demande au président de lever le secret-défense. https://t.co/QWdf4gQGsB","2023-01-09 16:00:01",64,26,1,37,0
"Positive",0.665,0.07719061,0.25816035,0.664649,53029114,"humanite_fr",1612456788523192325,"#Retraites Le président #LR #Ciotti envisage de voter le texte #ReformeRetraites, tout en réclamant une réforme plus progressive. https://t.co/fBD1qtrbwW https://t.co/olmjEzpJh9","2023-01-09 15:30:31",13,6,4,3,0
"Positive",0.562,0.075706944,0.36264065,0.5616524,53029114,"humanite_fr",1612449114658070531,"Le rachat d'actions, ça rapporte !
En 2022, les entreprises #CAC40 ont rendu à leur actionnaires 80.1 milliards € dont 23.7 sous forme de rachats d'actions. Le niveau le plus haut jamais enregistré depuis 19 ans. Sur le podium #TotalEnergies, #LVMH #Sanofi. https://t.co/QC3LIKYaZQ","2023-01-09 15:00:01",30,13,1,12,4
"Positive",0.808,0.10809281,0.08341661,0.8084906,53029114,"humanite_fr",1612434018057814019,"C’est un exploit: #Macron est parvenu à ressouder une unité syndicale pourtant chancelante il y a encore quelques années. Tous  dénoncent #ReformeRetraites. Pour mémoire, il faut remonter à 2010  pour retrouver un front aussi large et déterminé. https://t.co/m2MITWQiMR https://t.co/bpA7hryrTZ","2023-01-09 14:00:02",235,64,12,155,4
"Negative",0.722,0.72196805,0.1311868,0.14684513,53029114,"humanite_fr",1612426586023673858,"Le cessez-le-feu unilatéral décrété par #Russie a pris fin samedi soir. #Ukraine et Moscou dénoncent les frappes qui ont ponctué le Noël orthodoxe. La période avait été précédée d’annonces concernant le renforcement de l’aide militaire occidentale. https://t.co/N9zNgAMY3B","2023-01-09 13:30:30",9,5,0,4,0
"Negative",0.929,0.9293975,0.047675997,0.022926493,53029114,"humanite_fr",1612425964427907072,"🇧🇷🔴[Live] Malgré l'échec du coup d'État la menace persiste.
#Brésil se réveille en état de choc après la tentative de coup d'État organisée par des militants #Bolsonaro. A suivre en direct sur notre page  https://t.co/5E3CuL6YMC","2023-01-09 13:28:02",44,18,1,25,0
"Neutral",0.667,0.18678641,0.66681635,0.14639723,53029114,"humanite_fr",1612419041909415936,"https://t.co/LbWmh1fHgT https://t.co/3GVAHCuITc","2023-01-09 13:00:31",42,11,0,31,0
"Negative",0.929,0.9286417,0.042264603,0.029093722,53029114,"humanite_fr",1612411490094415874,"#BigPharma Condamné il y a 2 ans pour « tromperie aggravée », le laboratoire #Servier conteste toujours toute faute volontaire. Les victimes attendent du procès qui s’ouvre ce lundi des sanctions « plus lourdes ». #mediator https://t.co/CYcLvC5arV","2023-01-09 12:30:31",23,12,0,11,0
"Positive",0.46,0.32477733,0.21473685,0.46048585,53029114,"humanite_fr",1612403815566770178,"#NUPES Rassemblés, les partis de gauche ont lancé leur campagne pour contrer #ReformeRetraites. Un plan de bataille axé sur l’organisation de meetings et le soutien aux mobilisations syndicales, que développe le communiste @IanBrossat 
https://t.co/LbWmh1fHgT","2023-01-09 12:00:01",94,28,3,63,0
"Negative",0.855,0.8550663,0.07603591,0.06889779,53029114,"humanite_fr",1612386707529244673,"#Parité. En 2022, et pour la 1ère fois depuis 1988, le nombre de députées a reculé. «Essoufflement. » Le mot est lâché. Dans un rapport, le Haut Conseil à l’égalité dresse un constat mitigé sur l’évolution de l’égalité femmes-hommes en politique. @HCEfh https://t.co/kHUWLP7Dyr https://t.co/a4zsR8jHVc","2023-01-09 10:52:02",17,9,1,7,0
"Negative",0.923,0.9232737,0.048620168,0.028106134,53029114,"humanite_fr",1612373615835496451,"[En accès libre] #mediator #bigpharma Condamné il y a deux ans pour « tromperie aggravée », le laboratoire conteste toujours toute faute volontaire. Les victimes attendent du procès qui s’ouvre ce lundi des sanctions « plus lourdes ».https://t.co/R9t5Ww7TeE","2023-01-09 10:00:01",11,5,0,6,0
"Negative",0.522,0.52160615,0.18410316,0.2942907,53029114,"humanite_fr",1612358641985675264,"#retraites Ce 10 janvier, l’exécutif doit présenter sa #ReformeDesRetraites après des semaines de « concertations » purement formelles avec les syndicats. Une habitude pour un pouvoir bien décidé à museler les corps intermédiaires. 
https://t.co/Wr2MrNVNo5","2023-01-09 09:00:31",11,6,0,5,0
"Negative",0.878,0.87770694,0.06253215,0.059760876,53029114,"humanite_fr",1612343544693362693,"#biodiversité Le gouvernement a ouvert une consultation en vue d’une nouvelle prolongation de ces #Pesticides tueurs d’abeilles. L’usage, strictement préventif, présente de lourds risques sur la santé et l’environnement. https://t.co/8pvTkMdqIn","2023-01-09 08:00:31",22,14,0,7,1
"Negative",0.878,0.87813056,0.06997888,0.051890627,53029114,"humanite_fr",1612191514821525504,"#Bresil Les partisans de l’ancien président #Bolsonaro ont envahi, ce dimanche, le Congrès, le palais présidentiel et la Cour suprême. La gauche dénonce les complicités du gouverneur et des autorités chargées de la sécurité. #Lula #putch
https://t.co/lwFfz9t9gO https://t.co/BLDFKySEL0","2023-01-08 21:56:24",110,45,4,59,2
"Negative",0.747,0.74731475,0.19442053,0.058264796,53029114,"humanite_fr",1612154217422020609,"L'écrivain américain Russell Banks est mort à l'âge de 82 ans, a annoncé son éditeur au New York Times. L'auteur s'était fait connaître pour ses romans sur la classe ouvrière américaine.
https://t.co/IW836KIn3s","2023-01-08 19:28:12",49,17,0,28,4
"Neutral",0.795,0.014555685,0.7953098,0.19013453,53029114,"humanite_fr",1612151543930982401,"L' Humanité du lundi 09 janvier 2023 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9sS5I tablettes et smartphones avec nos applis IOS https://t.co/Nwm028NNZa et Android https://t.co/AzRCWAkgHb #Macron #Retraites https://t.co/1iwExd0Un2","2023-01-08 19:17:35",60,18,2,39,1
"Neutral",0.5,0.21882181,0.49992502,0.2812532,53029114,"humanite_fr",1612056657076359169,"Le dessin de la semaine de Besse      
#DessinDePresse #Dessindujour #voeux  #salaires #retraites https://t.co/DtmFzn5iAP","2023-01-08 13:00:32",126,35,5,85,1
"Negative",0.896,0.8959482,0.04567387,0.05837788,53029114,"humanite_fr",1611746983751913472,"#Football #GianlucaVialli L’ancien avant-centre de la Sampdoria et de Squadra azzurra est mort vendredi des suites d’un cancer. Un buteur exceptionnel et surtout une figure légendaire des plus belles années du club de la capitale de la Ligurie. 
https://t.co/rwYvEZ1Anc","2023-01-07 16:30:00",14,3,0,11,0
"Negative",0.938,0.9377968,0.03629366,0.025909645,53029114,"humanite_fr",1611731884781838341,"#IVG #EtatsUnis #CarolineduSud La plus haute juridiction de cet Etat du sud a invalidé une loi interdisant d’avorter après six semaines de grossesse. https://t.co/cX1OCYwZj7","2023-01-07 15:30:00",29,12,0,17,0
"Negative",0.658,0.6579552,0.1960252,0.14601956,53029114,"humanite_fr",1611694143234785281,"Le dessin de la semaine de Babouse      
#DessinDePresse #Dessindujour #climat #ski https://t.co/EtVavcU1ko","2023-01-07 13:00:02",46,14,1,31,0
"Negative",0.582,0.58232087,0.1845576,0.23312156,53029114,"humanite_fr",1611648970333327362,"Si la Commission européenne n’a toujours pas rendu sa décision concernant la suppression possible des pièces de 1 et 2 centimes €, la France semble déjà s’y préparer. Un choix qui ne serait pas sans conséquences. https://t.co/ffczyDb776","2023-01-07 10:00:32",34,14,0,20,0
"Negative",0.862,0.8624709,0.07818492,0.0593442,53029114,"humanite_fr",1611470740334825475,"Tandis que l’hôpital public traverse une crise sans précédent, #Macron s’est rendu dans un hôpital de Corbeil-Essonnes pour présenter ses vœux à la profession. Une visite au goût amer pour #soignants.
https://t.co/ghWWxbQL2p","2023-01-06 22:12:18",30,16,0,13,1
"Negative",0.767,0.76739836,0.10063475,0.13196683,53029114,"humanite_fr",1611470467004497922,"#Chlordécone Après 16 ans d’enquête : un non-lieu! Un véritable bras d’honneur pour des populations et un environnement contaminés pour 700 ans. En #Guadeloupe et en #Martinique, les victimes et les avocats préviennent : hors de question de lâcher. https://t.co/8y4zWCaivh","2023-01-06 22:11:13",58,26,0,31,1
"Positive",0.361,0.33956358,0.29930997,0.3611264,53029114,"humanite_fr",1611407255345238016,"Le 10 janvier à Paris, la gauche tiendra un meeting unitaire contre #ReformeDesRetraites
Cet événement, prévu dans la salle Olympe de Gouges dans le 11ème arrondissement, marquera la début de la bataille politique que #Nupes a promis de livrer. https://t.co/Fd1caklhKx","2023-01-06 18:00:02",67,24,1,38,4
"Positive",0.705,0.09050102,0.20431021,0.70518875,53029114,"humanite_fr",1611392273689853955,"Paris et Ankara continuent à échanger des informations sécuritaires. Une coopération dirigée principalement contre le #PKK, dont les présidents #Macron et #Erdogan se gardent bien de parler. #Turquie #Kurdistan #kurde @Le_CDKF
https://t.co/5aAFAb3Dwk","2023-01-06 17:00:30",61,26,3,29,3
"Negative",0.831,0.8313974,0.111257665,0.05734492,53029114,"humanite_fr",1611377048206905344,"Candidat aux législatives en #Russie pour le Parti communiste, Mikhaïl Lobanov a été violemment arrêté à Moscou, le 31/12. Ce syndicaliste et chercheur a écopé de 15 jours d’incarcération pour « résistance aux forces de l’ordre ». https://t.co/zV6e8vhdTq","2023-01-06 16:00:00",32,19,2,10,1
